編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPOOMLMLKHMFFAF47CA,,23.82,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,
RPOOMLMLKHMFFAF47CA,,50.32,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,
RPPOMLMLKHMFFAF57CA,,114.72,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,八層
RPPOMLMLKHMFFAF57CA,,30.55,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,
RPPOMLMLKHMFFAF57CA,,55.14,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,
RPQOMLMLKHMFFAF67CA,,91.39,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,六層
RPQOMLMLKHMFFAF67CA,,23.98,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,
RPQOMLMLKHMFFAF67CA,,50.41,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,
RPROMLMLKHMFFAF77CA,,78.00,住家用,鋼筋混凝土造,,四層,三層 陽台
RPUPMLLLKHMFFAF08CA,34,75.90,住家用,鋼筋混凝土造,72年5月13日,五層,三層
RPROMLNLKHMFFAF87CA,25,181.20,住家用,鋼筋混凝土造,80年11月16日,十三層,三層
RPROMLNLKHMFFAF87CA,25,10.52,共有部份,鋼筋混凝土造,80年11月16日,十三層,
RPRPMLNLKHMFFAF97CA,,56.80,住家用,鋼筋混凝土造,,十七層,二層
RPRPMLNLKHMFFAF97CA,,21.49,共有部份,鋼筋混凝土造,,十七層,
RPSPMLNLKHMFFAF08CA,1,74.47,見其他登記事項,鋼筋混凝土造,105年7月4日,二十七層,十九層
RPSPMLNLKHMFFAF08CA,1,18.42,見其他登記事項,鋼筋混凝土造,105年7月4日,二十七層,
RPSPMLNLKHMFFAF08CA,1,18.55,見其他登記事項,鋼筋混凝土造,105年7月4日,二十七層,
RPSPMLNLKHMFFAF08CA,1,26.43,見其他登記事項,鋼筋混凝土造,105年7月4日,二十七層,
RPTNMLMJLHMFFAF77CA,33,97.07,住家用,鋼筋混凝土造,73年1月11日,五層,四層
RPOOMLMJLHMFFAF37CA,,67.20,住家用,加強磚造,,二層,一層 二層
RPSQMLMJLHMFFAF97CA,36,97.88,住家用,鋼筋混凝土造,69年11月5日,五層,五層 陽台
RPXOMLLJLHMFFAF18CA,,96.96,住家用,鋼筋混凝土造,,四層,一層
RPUNMLPLKHMFFAF28CA,15,65.98,見其他登記事項,鋼筋混凝土造,91年3月14日,十八層,十二層
RPUNMLPLKHMFFAF28CA,15,19.25,共有部份,鋼筋混凝土造,91年3月14日,十八層,
RPVNMLOLKHMFFBF38CA,,107.80,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,十二層
RPVNMLOLKHMFFBF38CA,,4.12,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPVNMLOLKHMFFBF38CA,,21.45,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPVNMLOLKHMFFBF38CA,,47.91,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPWNMLOLKHMFFBF48CA,,28.79,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPWNMLOLKHMFFBF48CA,,138.28,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,十六層
RPWNMLOLKHMFFBF48CA,,5.26,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPWNMLOLKHMFFBF48CA,,55.23,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPOOMLOLKHMFFBF77CA,,23.14,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPOOMLOLKHMFFBF77CA,,113.12,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,十二層
RPOOMLOLKHMFFBF77CA,,4.22,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPOOMLOLKHMFFBF77CA,,48.83,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPPOMLOLKHMFFBF87CA,,140.33,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,十九層
RPPOMLOLKHMFFBF87CA,,5.35,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPPOMLOLKHMFFBF87CA,,27.85,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPPOMLOLKHMFFBF87CA,,80.69,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPQOMLOLKHMFFBF97CA,,107.80,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,六層
RPQOMLOLKHMFFBF97CA,,4.12,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPQOMLOLKHMFFBF97CA,,21.45,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPQOMLOLKHMFFBF97CA,,47.91,見其他登記事項,鋼筋混凝土造,105年11月10日,二十一層,
RPPOMLNLKHMFFBF77CA,22,87.15,住家用,鋼筋混凝土造,83年10月18日,八層,六層
RPPOMLNLKHMFFBF77CA,22,43.70,共有部份,鋼筋混凝土造,83年10月18日,八層,
RPPOMLNLKHMFFBF77CA,22,14.78,共有部份,鋼筋混凝土造,83年10月18日,八層,
RPROMLNLKHMFFBF97CA,18,104.55,住家用,鋼筋混凝土造,88年5月10日,七層,七層
RPROMLNLKHMFFBF97CA,18,56.54,共有部份,鋼筋混凝土造,88年5月10日,七層,
RPPPMLOLKHMFFBF97CA,6,137.42,見其他登記事項,鋼筋混凝土造,100年5月24日,十五層,九層
RPPPMLOLKHMFFBF97CA,6,98.39,見其他登記事項,鋼筋混凝土造,100年5月24日,十五層,
RPPPMLOLKHMFFBF97CA,6,30.21,見其他登記事項,鋼筋混凝土造,100年5月24日,十五層,
RPXNMLQJLHMFFBF68CA,8,89.39,住家用,鋼筋混凝土造,97年9月12日,十一層,二層
RPXNMLQJLHMFFBF68CA,8,56.53,共有部分,鋼筋混凝土造,97年9月12日,十一層,
RPOOMLQJLHMFFBF87CA,29,282.07,工業用,鋼筋混凝土造,77年5月16日,二層,一層 二層 防空避難室
RPQNMLNJLHMFFBF67CA,38,95.73,住家用,鋼筋混凝土造,67年10月9日,四層,四層 陽台
RPSNMLNJLHMFFBF87CA,2,83.56,見其他登記事項,鋼筋混凝土造,104年6月1日,二十一層,十六層
RPSNMLNJLHMFFBF87CA,2,42.46,見其他登記事項,鋼筋混凝土造,104年6月1日,二十一層,
RPSNMLNJLHMFFBF87CA,2,.04,見其他登記事項,鋼筋混凝土造,104年6月1日,二十一層,一層
RPSNMLNJLHMFFBF87CA,2,34.18,見其他登記事項,鋼筋混凝土造,104年6月1日,二十一層,
RPSNMLNJLHMFFBF87CA,2,.00,見其他登記事項,鋼筋混凝土造,104年6月1日,二十一層,
RPTOMLMJLHMFFBF97CA,16,.15,見其他登記事項,鋼筋混凝土造,89年11月10日,十四層,一層
RPTOMLMJLHMFFBF97CA,16,2.14,共有部份,鋼筋混凝土造,89年11月10日,十四層,
RPTOMLMJLHMFFBF97CA,16,102.76,住家用,鋼筋混凝土造,89年11月10日,十四層,十二層
RPTOMLMJLHMFFBF97CA,16,63.11,共有部份,鋼筋混凝土造,89年11月10日,十四層,
RPRSMLQJLHMFFBF58CA,,86.53,見其他登記事項,鋼筋混凝土造,105年11月29日,十四層,九層
RPRSMLQJLHMFFBF58CA,,83.94,見其他登記事項,鋼筋混凝土造,105年11月29日,十四層,
RPPNMLRJLHMFFBF97CA,,51.74,見其他登記事項,鋼筋混凝土造,105年11月29日,十四層,十一層
RPPNMLRJLHMFFBF97CA,,66.80,見其他登記事項,鋼筋混凝土造,105年11月29日,十四層,
RPQNMLRJLHMFFBF08CA,,51.74,見其他登記事項,鋼筋混凝土造,105年11月29日,十四層,九層
RPQNMLRJLHMFFBF08CA,,66.80,見其他登記事項,鋼筋混凝土造,105年11月29日,十四層,
RPRNMLRJLHMFFBF18CA,,67.93,見其他登記事項,鋼筋混凝土造,105年11月29日,十四層,十三層
RPRNMLRJLHMFFBF18CA,,74.78,見其他登記事項,鋼筋混凝土造,105年11月29日,十四層,
RPQQMLTJLHMFFBF58CA,,52.52,見其他登記事項,鋼筋混凝土造,105年10月18日,十九層,
RPQQMLTJLHMFFBF58CA,,51.20,見其他登記事項,鋼筋混凝土造,105年10月18日,十九層,十五層
RPVQMLTJLHMFFBF09CA,,51.20,見其他登記事項,鋼筋混凝土造,105年10月18日,十九層,十五層
RPVQMLTJLHMFFBF09CA,,25.34,見其他登記事項,鋼筋混凝土造,105年10月18日,十九層,
RPQNMLRLLHMFFBF28CA,,74.58,見其他登記事項,鋼筋混凝土造,105年9月14日,九層,九層
RPQNMLRLLHMFFBF28CA,,69.53,見其他登記事項,鋼筋混凝土造,105年9月14日,九層,
RPUOMLRKLHMFFBF68CA,3,197.99,見其他登記事項,鋼筋混凝土造,103年5月6日,二十八層,二十五層
RPUOMLRKLHMFFBF68CA,3,24.92,見其他登記事項,鋼筋混凝土造,103年5月6日,二十八層,
RPUOMLRKLHMFFBF68CA,3,13.01,見其他登記事項,鋼筋混凝土造,103年5月6日,二十八層,
RPUOMLRKLHMFFBF68CA,3,94.60,見其他登記事項,鋼筋混凝土造,103年5月6日,二十八層,
RPQRMLLLLHMFFBF08CA,4,139.83,見其他登記事項,鋼筋混凝土造,101年11月19日,十一層,七層
RPQRMLLLLHMFFBF08CA,4,54.62,見其他登記事項,鋼筋混凝土造,101年11月19日,十二層,
RPQRMLLLLHMFFBF08CA,4,33.61,見其他登記事項,鋼筋混凝土造,101年11月19日,十一層,
RPUNMLNLLHMFFBF28CA,12,8.04,共有部分,鋼筋混凝土造,93年11月2日,九層,
RPUNMLNLLHMFFBF28CA,12,19.24,住家用,鋼筋混凝土造,93年11月2日,九層,二層
RPUNMLNLLHMFFBF28CA,12,5.62,共有部分,鋼筋混凝土造,93年11月2日,九層,
RPUOMLKKLHMFFBF97CA,3,115.06,見其他登記事項,鋼筋混凝土造,102年11月6日,十四層,四層
RPUOMLKKLHMFFBF97CA,3,107.54,見其他登記事項,鋼筋混凝土造,102年11月6日,十四層,
RPPPMLKKLHMFFBF57CA,4,109.02,見其他登記事項,鋼筋混凝土造,101年12月27日,十七層,三層
RPPPMLKKLHMFFBF57CA,4,14.66,見其他登記事項,鋼筋混凝土造,101年12月27日,十七層,
RPPPMLKKLHMFFBF57CA,4,97.38,見其他登記事項,鋼筋混凝土造,101年12月27日,十七層,
RPPPMLKKLHMFFBF57CA,4,2.05,見其他登記事項,鋼筋混凝土造,101年12月27日,十七層,
RPPUMLOKLHMFFBF48CA,1,134.79,見其他登記事項,鋼筋混凝土造,105年1月12日,十三層,九層
RPPUMLOKLHMFFBF48CA,1,112.86,見其他登記事項,鋼筋混凝土造,105年1月12日,十三層,
RPPUMLOKLHMFFBF48CA,1,22.92,見其他登記事項,鋼筋混凝土造,105年1月12日,十三層,
RPRUMLOKLHMFFBF68CA,1,116.48,見其他登記事項,鋼筋混凝土造,105年1月12日,十二層,九層
RPRUMLOKLHMFFBF68CA,1,79.66,見其他登記事項,鋼筋混凝土造,105年1月12日,十三層,
RPRUMLOKLHMFFBF68CA,1,19.81,見其他登記事項,鋼筋混凝土造,105年1月12日,十三層,
RPUOMLRJLHMFFCF68CA,,131.70,見其他登記事項,見其他登記事項,105年10月18日,十六層,八層
RPUOMLRJLHMFFCF68CA,,28.52,共有部分,見其他登記事項,105年10月18日,十六層,
RPUOMLRJLHMFFCF68CA,,98.77,共有部分,見其他登記事項,105年10月18日,十八層,
RPOPMLRJLHMFFCF18CA,,138.43,見其他登記事項,見其他登記事項,105年10月18日,十八層,八層
RPOPMLRJLHMFFCF18CA,,28.80,共有部分,見其他登記事項,105年10月18日,十八層,
RPOPMLRJLHMFFCF18CA,,100.22,共有部分,見其他登記事項,105年10月18日,十八層,
RPQPMLRJLHMFFCF38CA,,92.36,見其他登記事項,見其他登記事項,105年10月18日,十八層,十一層
RPQPMLRJLHMFFCF38CA,,18.67,共有部分,見其他登記事項,105年10月18日,十八層,
RPQPMLRJLHMFFCF38CA,,54.54,共有部分,見其他登記事項,105年10月18日,十八層,
RPTPMLRJLHMFFCF68CA,,96.60,見其他登記事項,見其他登記事項,105年10月18日,十六層,六層
RPTPMLRJLHMFFCF68CA,,20.70,共有部分,見其他登記事項,105年10月18日,十六層,
RPTPMLRJLHMFFCF68CA,,55.79,共有部分,見其他登記事項,105年10月18日,十八層,
RPVPMLRJLHMFFCF88CA,,131.70,見其他登記事項,見其他登記事項,105年10月18日,十六層,六層
RPVPMLRJLHMFFCF88CA,,28.01,共有部分,見其他登記事項,105年10月18日,十六層,
RPVPMLRJLHMFFCF88CA,,63.59,共有部分,見其他登記事項,105年10月18日,十八層,
RPPPMLLLKHMFFCF77CA,19,64.79,住家用,鋼筋混凝土造,86年8月28日,十一層,四層
RPPPMLLLKHMFFCF77CA,19,4.29,共有部分,鋼筋混凝土造,86年8月28日,十一層,
