鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
信義區,建物,臺北市信義區松德路200巷1~30號,0.0,其他,,,1060216,土地0建物1車位1,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880621,263.13,5,2,3,有,有,無,88000,334,坡道平面,35.69,0,,RPXOMLSJLHMFFDA88CC
中山區,建物,臺北市中山區林森北路451~480號,0.0,商,,,1060222,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0981106,142.56,3,1,2,有,有,有,53200,373,,0.0,0,,RPTNMLSJLHMFFCA28CC
中山區,建物,臺北市中山區中山區中山北路二段128巷6弄1~30號,0.0,商,,,1060225,土地0建物1車位0,五層,8,套房(1房1廳1衛),商業用,鋼筋混凝土造,0660415,37.9,0,1,1,有,無,有,16000,422,,0.0,0,,RPUNMLSJLHMFFCA38CC
中山區,建物,臺北市中山區建國北路一段61~90號,0.0,住,,,1060224,土地0建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020708,189.45,3,2,2,有,有,有,77000,406,升降機械,19.57,0,,RPQOMLSJLHMFFCA08CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1060227,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.73,1,1,1,有,有,有,56000,624,,0.0,0,,RPVOMLSJLHMFFCA58CC
中山區,建物,臺北市中山區中山北路二段59巷31~60號,0.0,商,,,1060215,土地0建物1車位0,八層,16,套房(1房1廳1衛),商業用,鋼筋混凝土造,0880928,44.050000000000004,1,1,1,有,有,有,21500,488,,0.0,0,,RPSPMLSJLHMFFCA38CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1060224,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,89.76,1,1,1,有,有,有,46000,512,,0.0,0,,RPUPMLSJLHMFFCA58CC
中山區,建物,臺北市中山區錦州街30巷1~30號,0.0,商,,,1060215,土地0建物1車位0,六層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0680613,38.88,1,1,1,有,有,有,16900,435,,0.0,0,,RPPQMLSJLHMFFCA18CC
中山區,建物,臺北市中山區復興北路331~360號,0.0,商,,,1060222,土地0建物1車位0,一層,12,店面(店鋪),見使用執照,鋼筋混凝土造,0700114,232.18,0,0,0,無,有,無,150000,646,,0.0,0,,RPSNMLTJLHMFFCA28CC
內湖區,建物,臺北市內湖區行善路361~390號,0.0,其他,,,1060218,土地0建物1車位1,六層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021017,141.45,3,2,2,有,有,無,36000,255,坡道平面,21.4,0,,RPPOMLTJLHMFFCA08CC
中山區,建物,臺北市中山區中山北路二段65巷1~30號,0.0,商,,,1060218,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0901112,69.37,2,2,1,有,有,有,36000,519,,0.0,0,,RPQOMLTJLHMFFCA18CC
中山區,建物,臺北市中山區中山北路一段93巷1~30號,0.0,商,,,1060228,土地0建物1車位0,九層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,0940803,42.620000000000005,1,1,1,有,有,有,30000,704,,0.0,0,,RPROMLTJLHMFFCA28CC
中山區,建物,臺北市中山區新生北路二段31~60號,0.0,商,,,1060219,土地0建物1車位0,十五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,66.27000000000001,2,1,1,有,有,有,23500,355,,0.0,0,,RPVPMLTJLHMFFCA78CC
松山區,建物,臺北市松山區南京東路四段1~30號,0.0,商,,,1060220,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971205,28.58,1,0,1,有,有,有,16000,560,,0.0,0,,RPTNMLTJLHMFFDA48CC
士林區,建物,臺北市士林區中山北路六段405巷61~90號,0.0,住,,,1060201,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971209,209.97,4,2,2,有,有,有,95000,452,,0.0,0,,RPRNMLTJLHMFFEA38CC
士林區,建物,臺北市士林區士東路31~60號,0.0,住,,,1060201,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750121,117.03,3,2,2,有,無,有,28000,239,,0.0,0,,RPUTMLTJLHMFFEA66CC
士林區,建物,臺北市士林區天玉街75巷1~30號,0.0,住,,,1060201,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0671229,108.41,2,2,2,有,無,有,40000,369,,0.0,0,,RPPVMLTJLHMFFEA98CC
中正區,建物,臺北市中正區仁愛路二段65巷1弄1~30號,0.0,住,,,1060224,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,,121.14,2,2,1,有,無,有,60000,495,,0.0,0,,RPSNMLTJLHMFFBA18CC
中正區,建物,臺北市中正區和平西路一段55巷1~30號,0.0,住,,,1060225,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990903,124.14999999999999,2,2,2,有,有,有,53000,427,,0.0,0,租金含管理費,RPRNMLTJLHMFFAA97CC
大安區,建物,臺北市大安區延吉街131巷1弄1~30號,63.79,住,,,1060201,土地0建物1車位0,地下一層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,306.06,1,1,1,有,有,無,79464,260,,0.0,0,,RPXNMLTJLHMFFFA09CC
大安區,建物,臺北市大安區仁愛路四段331~360號,0.0,其他,,,1060201,土地0建物1車位1,五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0751224,252.56,6,2,3,有,有,有,90000,356,坡道平面,0.0,0,,RPOOMLTJLHMFFFA28CC
大安區,建物,臺北市大安區和平東路一段50巷1弄1~30號,0.0,住,,,1060201,土地0建物1車位0,六層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970414,40.92,1,1,1,有,有,無,20000,489,,0.0,0,,RPXNMLKKLHMFFFA28CC
大安區,建物,臺北市大安區和平東路二段96巷17弄1~30號,0.0,住,,,1060201,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,109.41,3,2,2,有,有,無,32000,292,,0.0,0,,RPOOMLKKLHMFFFA47CC
大安區,建物,臺北市大安區信義路三段151~180號,0.0,商,,,1060201,土地0建物1車位1,全,3,透天厝,,鋼筋混凝土造,,228.41,0,0,0,無,無,無,160000,700,升降機械,0.0,0,,RPOPMLKKLHMFFFA57CC
大同區,建物,臺北市大同區環河北路一段91~120號,0.0,其他,,,1060220,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700122,107.0,0,0,0,無,有,無,24000,224,,0.0,0,辦公室使用,RPWOMLKKLHMFFBA87CC
士林區,建物,臺北市士林區忠誠路一段16巷22弄1~30號,0.0,住,,,1060201,土地0建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980513,221.52999999999997,3,2,2,有,有,有,93869,424,坡道平面,0.0,0,,RPUNMLKKLHMFFEA87CC
松山區,建物,臺北市松山區光復南路32巷31~60號,0.0,住,,,1060220,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810229,140.75,4,2,2,有,有,有,40000,284,,0.0,0,,RPSNMLKKLHMFFDA57CC
南港區,建物,臺北市南港區經貿二路157巷36弄91~120號,0.0,住,,,1060220,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940720,74.0,2,1,1,有,有,無,29515,399,,0.0,0,,RPTNMLKKLHMFFDA67CC
松山區,建物,臺北市松山區八德路二段391~420號,0.0,商,,,1060217,土地0建物1車位0,六層,11,辦公商業大樓,商業用,鋼筋混凝土造,0821129,181.22,1,1,2,有,有,有,65000,359,,0.0,0,,RPTQMLKKLHMFFDA97CC
內湖區,建物,臺北市內湖區內湖路一段285巷69弄31~60號,0.0,住,,,1060219,土地0建物1車位0,地下層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0720331,78.54,3,2,2,有,無,無,25000,318,,0.0,0,,RPUNMLKKLHMFFCA67CC
中山區,建物,臺北市中山區吉林路181~210號,0.0,商,,,1060220,土地0建物0車位0,全,4,透天厝,,加強磚造,,21.85,4,4,4,有,無,有,22000,1007,,0.0,0,,RPVNMLKKLHMFFCA77CC
中山區,建物,臺北市中山區德惠街31~60號,0.0,商,,,1060219,土地0建物1車位0,七層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0710227,29.55,1,1,1,有,有,有,15000,508,,0.0,0,,RPQOMLKKLHMFFCA37CC
內湖區,建物,臺北市內湖區民權東路六段423巷9弄1~30號,0.0,住,,,1060220,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1030605,66.17,2,1,1,有,有,無,38000,574,,0.0,0,住家及工作室使用,RPROMLKKLHMFFCA47CC
中山區,建物,臺北市中山區基湖路145巷1~30號,0.0,住,,,1060221,土地0建物1車位1,二層,8,華廈(10層含以下有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0990210,226.47,3,2,2,有,有,有,68700,303,坡道平面,39.88,0,,RPSOMLKKLHMFFCA57CC
中山區,建物,臺北市中山區林森北路451~480號,0.0,商,,,1060221,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920122,30.09,2,1,1,有,有,有,19000,631,,0.0,0,,RPPPMLKKLHMFFCA37CC
中山區,建物,臺北市中山區中山北路二段59巷1~30號,0.0,商,,,1060218,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880427,60.39,1,1,1,有,有,有,30000,497,,0.0,0,,RPPNMLLKLHMFFCA27CC
中山區,建物,臺北市中山區天祥路61~90號,0.0,商,,,1060222,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931203,53.510000000000005,1,1,1,有,有,有,33000,617,,0.0,0,,RPQNMLLKLHMFFCA37CC
中山區,建物,臺北市中山區林森北路301~330號,0.0,商,,,1060222,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990409,76.7,1,1,1,有,有,有,38889,507,,0.0,0,,RPRNMLLKLHMFFCA47CC
信義區,房地(土地+建物),臺北市信義區忠孝東路四段553巷46弄1~30號,53.5,住,,,1060223,土地1建物2車位0,一層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,305.41,0,2,0,有,有,無,100000,327,,0.0,0,租賃期間:106/2/23-109/2/22,RPRNMLLKLHMFFDA57CC
大同區,建物,臺北市大同區南京西路25巷31~60號,0.0,商,,,1060224,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970626,107.86,2,1,1,有,有,有,45000,417,,0.0,0,,RPPNMLLKLHMFFBA17CC
松山區,建物,臺北市松山區南京東路四段53巷3弄1~30號,0.0,住,,,1060220,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,加強磚造,,104.22,0,0,1,有,無,有,19800,190,,0.0,0,,RPQNMLMKLHMFFDA57CC
信義區,建物,臺北市信義區基隆路一段91~120號,0.0,商,,,1060220,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850307,30.67,1,1,1,有,有,無,13000,424,,0.0,0,,RPQOMLNKLHMFFDA77CC
信義區,建物,臺北市信義區崇德街63巷1~30號,0.0,住,,,1060222,土地0建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010614,236.33,2,2,2,有,有,有,120000,508,坡道平面,60.32,0,,RPTOMLNKLHMFFDA08CC
松山區,建物,臺北市松山區南京東路五段211~240號,0.0,其他,,,1060222,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980331,98.08,2,2,1,有,有,有,46143,470,,0.0,0,,RPVOMLNKLHMFFDA28CC
大同區,建物,臺北市大同區太原路97巷1~30號,0.0,商,,,1060221,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651104,71.23,3,2,2,有,無,無,11000,154,,0.0,0,,RPSNMLNKLHMFFBA67CC
士林區,建物,臺北市士林區德行東路151~180號,0.0,,,,1060201,土地0建物1車位0,全,1,透天厝,農舍,加強磚造,0521208,43.65,0,0,0,無,無,無,58000,1329,,0.0,0,,RPROMLNKLHMFFEA97CC
士林區,建物,臺北市士林區中正路104巷2弄1~30號,0.0,住,,,1060201,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000825,103.88999999999999,2,2,1,有,無,有,31000,298,,0.0,0,,RPSOMLNKLHMFFEA08CC
中山區,建物,臺北市中山區堤頂大道二段361~390號,0.0,住,,,1060220,土地0建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931230,220.1,3,2,2,有,有,有,70000,318,坡道平面,0.0,0,,RPUNMLNKLHMFFCA97CC
內湖區,建物,臺北市內湖區文湖街21巷82弄1~30號,0.0,住,,,1060221,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010419,101.21000000000001,3,2,2,有,有,有,26000,257,升降機械,14.39,0,,RPOOMLNKLHMFFCA47CC
中山區,建物,臺北市中山區北安路811~840號,0.0,住,,,1060222,土地0建物1車位0,二層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0991224,47.17,1,1,1,有,有,無,24000,509,,0.0,0,,RPSOMLNKLHMFFCA87CC
中山區,建物,臺北市中山區錦西街1~30號,0.0,住,,,1060216,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010924,227.32,4,2,2,有,有,有,79464,350,,0.0,0,,RPRPMLNKLHMFFCA87CC
中山區,建物,臺北市中山區林森北路133巷31~60號,0.0,商,,,1060215,土地0建物1車位0,一層,3,店面(店鋪),,加強磚造,,76.49,0,0,0,無,無,有,38000,497,,0.0,0,,RPTPMLNKLHMFFCA08CC
大安區,建物,臺北市大安區信義路四段31~60號,0.0,住,,,1060201,土地0建物1車位0,四層,6,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600301,46.16,2,2,1,有,有,無,11000,238,,0.0,0,,RPUNMLNKLHMFFFA28CC
中正區,建物,臺北市中正區金門街11巷1~30號,0.0,住,,,1060222,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,102.98,3,2,2,有,無,無,22000,214,,0.0,0,,RPXNMLNKLHMFFAA08CC
內湖區,房地(土地+建物),臺北市內湖區瑞光路391~420號,65.39,工,,,1060220,土地1建物1車位0,八層,12,廠辦,工業用,鋼筋混凝土造,0920821,343.93,0,1,0,有,有,無,152939,445,,0.0,0,租賃範圍不含車位且無法區分車位面積,RPQPMLNKLHMFFCA87DC
信義區,建物,臺北市信義區基隆路二段61~90號,0.0,商,,,1060216,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0721101,90.89,1,1,1,有,有,有,30000,330,,0.0,0,,RPUOMLOKLHMFFDA38DC
大安區,建物,臺北市大安區仁愛路四段361~390號,0.0,,,,1060201,土地0建物1車位0,六層,16,辦公商業大樓,商業用,鋼筋混凝土造,0730614,70.39,0,1,0,有,有,無,39600,563,,0.0,0,,RPUNMLOKLHMFFFA38CC
大安區,建物,臺北市大安區瑞安街181~210號,0.0,住,,,1060201,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.62,2,1,1,有,有,無,32000,435,,0.0,0,,RPROMLOKLHMFFFA18CC
大安區,建物,臺北市大安區敦化南路一段187巷1~30號,62.26,住,,,1060201,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),,鋼筋混凝土造,,284.83,4,2,3,有,無,無,60000,211,,0.0,0,,RPUPMLOKLHMFFFA58CC
內湖區,房地(土地+建物),臺北市內湖區瑞光路583巷1~30號,333.42,工,,,1060220,土地1建物1車位0,六層,7,廠辦,工商用,鋼筋混凝土造,0871125,333.42,0,0,0,無,有,無,124305,373,,0.0,0,,RPVNMLOKLHMFFCA18CC
北投區,建物,臺北市北投區石牌路二段315巷28弄1~30號,0.0,住,,,1060201,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971009,61.519999999999996,2,1,1,有,有,無,18000,293,,0.0,0,,RPPOMLOKLHMFFEA87CC
士林區,建物,臺北市士林區通河西街一段1~30號,0.0,住,,,1060201,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0560720,82.62,2,1,1,有,無,無,25000,303,,0.0,0,,RPQOMLOKLHMFFEA97CC
士林區,建物,臺北市士林區大東路1~30號,0.0,其他,,,1060201,土地0建物1車位0,一層,3,店面(店鋪),住家用,加強磚造,046,74.41,0,0,0,無,無,無,420000,5644,,0.0,0,,RPVOMLOKLHMFFEA48CC
北投區,建物,臺北市北投區石牌路二段315巷1~30號,0.0,住,,,1060201,土地0建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980622,200.99,3,2,2,有,有,有,62578,311,坡道平面,0.0,0,,RPTNMLPKLHMFFEA28CC
信義區,建物,臺北市信義區基隆路一段121~150號,0.0,商,,,1060224,土地0建物1車位0,九層,13,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0950126,153.47,2,1,1,有,有,無,56000,365,,0.0,0,,RPSOMLPKLHMFFDA18CC
內湖區,建物,臺北市內湖區瑞光路571~600號,0.0,工,,,1060222,土地0建物1車位2,七層,9,廠辦,工業用,鋼筋混凝土造,0880806,226.24,7,2,0,有,有,無,92534,544,坡道平面,67.8,6300,,RPQOMLPKLHMFFCA87CC
內湖區,建物,臺北市內湖區新湖二路211~240號,0.0,其他,,,1060222,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0910327,210.93,0,0,0,無,有,無,47000,223,坡道平面,0.0,0,辦公室使用,RPROMLPKLHMFFCA97CC
內湖區,建物,臺北市內湖區康寧路三段75巷175弄1~30號,0.0,住,,,1060226,土地0建物1車位1,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0960201,167.25,5,2,3,有,有,無,32000,191,坡道平面,0.0,0,,RPTOMLPKLHMFFCA18CC
中山區,建物,臺北市中山區中山北路二段121~150號,0.0,商,,,1060222,土地0建物1車位0,三層,14,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0930319,332.28999999999996,0,0,0,無,有,無,187912,566,,0.0,0,含3個車位,RPWOMLPKLHMFFCA48CC
中山區,建物,臺北市中山區民權東路三段1~30號,0.0,商,,,1060216,土地0建物0車位2,四層,16,辦公商業大樓,商業用,見使用執照,0920423,1042.02,4,0,0,有,有,有,646181,620,坡道平面,0.0,0,,RPVPMLPKLHMFFCA48CC
大安區,建物,臺北市大安區敦化南路二段91~120號,0.0,其他,,,1060201,土地0建物1車位3,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0900522,339.87,4,2,3,有,有,無,138000,406,坡道平面,164.22,0,租金含稅實際建物現況為4房2廳3.5衛(因為系統無法key in故在此註明)實際租賃期間為3年2.5個月(因為系統無法key in故在此註明),RPVNMLPKLHMFFFA58CC
大安區,房地(土地+建物),臺北市大安區和平東路二段361~390號,46.17,商,,,1060201,土地1建物1車位0,一層,11,店面(店鋪),商業用,鋼筋混凝土造,,203.03,0,0,0,無,有,無,220000,1084,,0.0,0,"1060201-1110131每月租金220,000元1110201-1160131每月租金231,000元",RPXNMLPKLHMFFFA78CC
士林區,建物,臺北市士林區芝玉路一段211~240號,0.0,住,,,1060201,土地0建物1車位2,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0971112,242.28,4,2,2,有,有,有,91000,376,坡道機械,0.0,0,,RPXNMLPKLHMFFEA78DC
文山區,建物,臺北市文山區指南路二段45巷14弄1~30號,0.0,住,,,1060223,土地0建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980327,134.6,3,2,2,有,有,有,25000,186,坡道機械,20.4,0,租金含稅,RPPOMLPKLHMFFAA57CC
大安區,建物,臺北市大安區復興南路二段1~30號,0.0,商,,,1060201,土地0建物1車位0,四層,11,套房(1房1廳1衛),商業用,鋼筋混凝土造,0840907,38.480000000000004,1,1,1,有,有,無,18500,481,,0.0,0,,RPQNMLQKLHMFFFA18CC
大安區,建物,臺北市大安區羅斯福路二段91~120號,0.0,商,,,1060201,土地0建物1車位0,六層,26,辦公商業大樓,住家用,鋼筋混凝土造,0790927,48.06,2,2,1,有,有,有,25000,520,,0.0,0,,RPROMLQKLHMFFFA38CC
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路181~210號,11.42,住,,,1060221,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831108,197.82999999999998,4,2,3,有,有,無,38597,195,坡道平面,0.0,0,,RPVNMLQKLHMFFCA38CC
內湖區,建物,臺北市內湖區民權東路六段296巷91~120號,0.0,住,,,1060228,土地0建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830509,99.75,3,2,2,有,有,有,30000,301,,0.0,0,,RPPOMLQKLHMFFCA87CC
中山區,建物,臺北市中山區林森北路61~90號,0.0,商,,,1060223,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961106,137.11,3,2,2,有,有,有,63000,459,,0.0,0,租金內含管理費。,RPTQMLQKLHMFFCA48CC
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,,,1060217,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981027,78.50999999999999,1,2,1,有,有,有,52000,662,,0.0,0,,RPUQMLQKLHMFFCA58CC
松山區,建物,臺北市松山區八德路二段391~420號,0.0,商,,,1060227,土地0建物1車位0,十三層,13,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0950823,38.5,1,1,1,有,有,無,26000,675,,0.0,0,,RPSNMLQKLHMFFDA18CC
南港區,建物,臺北市南港區玉成街61~90號,0.0,商,,,1060218,土地0建物1車位0,六層,17,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931216,216.52,3,2,2,有,有,有,56450,261,,0.0,0,,RPUNMLQKLHMFFDA38CC
南港區,建物,臺北市南港區八德路四段871~900號,0.0,商,,,1060216,土地0建物1車位0,二層,16,辦公商業大樓,商業用,鋼筋混凝土造,0841219,44.239999999999995,1,0,0,無,有,無,8000,181,,0.0,0,,RPOOMLQKLHMFFDA87CC
北投區,建物,臺北市北投區裕民六路1~30號,0.0,商,,,1060201,土地0建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970930,208.56,3,2,2,有,有,有,69000,331,,0.0,0,,RPPOMLQKLHMFFEA08CC
士林區,建物,臺北市士林區德行西路31~60號,0.0,住,,,1060201,土地0建物1車位0,六層,13,其他,見其他登記事項,鋼筋混凝土造,0970502,47.99,1,1,1,有,有,有,23000,479,,0.0,0,,RPQOMLQKLHMFFEA18CC
大同區,建物,臺北市大同區華亭街1~30號,0.0,商,,,1060228,土地0建物1車位0,八層,13,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040506,61.41,2,1,1,有,有,有,27000,440,,0.0,0,,RPQNMLQKLHMFFBA77CC
大同區,建物,臺北市大同區南京西路61~90號,0.0,商,,,1060225,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970205,114.94999999999999,3,2,2,有,有,有,55000,478,,0.0,0,,RPSOMLRKLHMFFBA18CC
士林區,建物,臺北市士林區士東路1~30號,0.0,住,,,1060201,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0740107,108.28999999999999,0,0,0,無,無,無,42000,388,,0.0,0,,RPUOMLRKLHMFFEA68CC
北投區,建物,臺北市北投區文林北路94巷31~60號,0.0,住,,,1060201,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991115,166.25,3,1,2,有,有,有,84000,505,,0.0,0,,RPSPMLRKLHMFFEA58CC
信義區,建物,臺北市信義區忠孝東路五段751~780號,0.0,,,,1060224,土地0建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0760320,49.82,0,0,0,無,無,無,47000,943,,0.0,0,,RPWNMLRKLHMFFDA68CC
信義區,房地(土地+建物),臺北市信義區忠孝東路五段372巷27弄1~30號,28.04,住,,,1060201,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,,136.35,3,2,3,有,無,有,40000,293,,0.0,0,,RPPPMLRKLHMFFDA18CC
信義區,建物,臺北市信義區基隆路二段151~180號,0.0,住,,,1060226,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701117,35.879999999999995,4,4,4,有,有,有,6000,167,,0.0,0,,RPSPMLRKLHMFFDA48CC
中山區,建物,臺北市中山區錦州街30巷1~30號,0.0,商,,,1060221,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0680613,70.1,2,1,1,有,有,無,22000,314,,0.0,0,,RPOOMLRKLHMFFCA87CC
中山區,建物,臺北市中山區中山北路二段59巷1~30號,0.0,商,,,1060219,土地0建物1車位0,十一層,14,套房(1房1廳1衛),商業用,鋼筋混凝土造,0880427,38.11,1,1,1,有,有,有,16000,420,,0.0,0,,RPTOMLRKLHMFFCA38CC
內湖區,建物,臺北市內湖區瑞湖街1~30號,0.0,工,,,1060224,土地0建物2車位0,九層,9,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0960709,854.18,0,0,0,無,無,有,297095,348,,0.0,0,,RPOPMLRKLHMFFCA97CC
中山區,建物,臺北市中山區一江街31~60號,0.0,住,,,1060223,土地0建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950309,222.69,3,2,2,有,有,有,71000,319,,0.0,0,租金內含管理費。,RPRPMLRKLHMFFCA28CC
大安區,建物,臺北市大安區忠孝東路四段91~120號,0.0,商,,,1060201,土地0建物2車位0,三層,11,其他,商業用,見使用執照,,423.40999999999997,0,0,0,無,有,無,300000,709,,0.0,0,此租賃物件為商場，立約時承租方資料為籌備處。,RPUNMLRKLHMFFFA68CC
中山區,建物,臺北市中山區林森北路301~330號,0.0,商,,,1060219,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990409,83.32,1,1,1,有,有,有,42000,504,,0.0,0,,RPPNMLSKLHMFFCA97CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1060221,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,184.44,3,1,2,有,有,有,90000,488,,0.0,0,,RPQNMLSKLHMFFCA08CC
內湖區,建物,臺北市內湖區港華街1~30號,0.0,住,,,1060219,土地0建物1車位0,八層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020606,397.18,3,2,2,有,有,無,140000,352,,0.0,0,"租金含管理費15424元,含稅10%(12458元)含管理費、稅金",RPRNMLSKLHMFFCA18CC
