編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLSJLHMFFEK09CA,,41.31,見其他登記事項,見其他登記事項,105年10月26日,五層,
RPRNMLSJLHMFFEK09CA,,95.47,見其他登記事項,見其他登記事項,105年10月26日,五層,三層
RPVNMLKKLHMFFBK48CA,21,165.26,住商用,鋼筋混凝土造,84年8月15日,,一層 二層 三層 騎樓
RPVNMLKKLHMFFBK48CA,21,44.95,見其他登記事項,鋼筋混凝土造,84年8月15日,,
RPSNMLOLKHMFFAK48CA,30,100.22,住家用,鋼筋混凝土造,75年10月1日,二層,一層 二層
RPWNMLMLKHMFFFK56CA,3,72.18,見其他登記事項,鋼筋混凝土造,102年12月11日,十三層,七層
RPWNMLMLKHMFFFK56CA,3,43.02,見其他登記事項,鋼筋混凝土造,102年12月11日,十三層,
RPWNMLMLKHMFFFK56CA,3,10.96,見其他登記事項,鋼筋混凝土造,102年12月11日,十三層,
RPWNMLSJLHMFFFK07CA,,117.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,二層
RPWNMLSJLHMFFFK07CA,,18.14,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPWNMLSJLHMFFFK07CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPWNMLSJLHMFFFK07CA,,54.91,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPXNMLSJLHMFFFK17CA,,117.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,五層
RPXNMLSJLHMFFFK17CA,,18.14,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPXNMLSJLHMFFFK17CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPXNMLSJLHMFFFK17CA,,53.82,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOOMLSJLHMFFFK98CA,,117.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,三層
RPOOMLSJLHMFFFK98CA,,18.14,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOOMLSJLHMFFFK98CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPOOMLSJLHMFFFK98CA,,54.91,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPOMLSJLHMFFFK09CA,,117.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,六層
RPPOMLSJLHMFFFK09CA,,18.14,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPOMLSJLHMFFFK09CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPPOMLSJLHMFFFK09CA,,54.91,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQOMLSJLHMFFFK56CA,,110.85,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,二層
RPQOMLSJLHMFFFK56CA,,17.16,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQOMLSJLHMFFFK56CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPQOMLSJLHMFFFK56CA,,53.50,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSOMLSJLHMFFFK76CA,,110.85,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,三層
RPSOMLSJLHMFFFK76CA,,17.16,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSOMLSJLHMFFFK76CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPSOMLSJLHMFFFK76CA,,53.50,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPTOMLSJLHMFFFK86CA,,107.20,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,三層
RPTOMLSJLHMFFFK86CA,,16.79,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
RPTOMLSJLHMFFFK86CA,,.98,見其他登記事項,鋼筋混凝土造,105年12月22日,七層,
