編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLNKLHMFFAI97DA,24,103.82,住家用,鋼筋混凝土造,82年3月25日,十二層,四層
RPPNMLNKLHMFFAI97DA,24,18.31,共有部份,鋼筋混凝土造,82年3月25日,十二層,
RPPNMLNKLHMFFAI97DA,24,12.74,共有部份,鋼筋混凝土造,82年3月25日,十二層,
RPWNMLRKLHMFFAI98CA,1,542.71,見其他登記事項,見其他登記事項,105年5月3日,四層,一層 二層 三層 四層 見其他登記事項
RPWNMLRKLHMFFAI98CA,1,.35,見其他登記事項,見其他登記事項,105年5月3日,一層,
RPPNMLLJLHMFFAI57CA,22,34.53,住家用,鋼筋混凝土造,83年11月28日,十二層,九層
RPPNMLLJLHMFFAI57CA,22,12.61,共有部份,鋼筋混凝土造,83年11月28日,十二層,
RPUQMLNLKHMFFAI68CA,1,267.56,住家用,見其他登記事項,105年4月27日,四層,一層 二層 三層 四層
RPXQMLNLKHMFFAI98CA,27,99.46,住商用,鋼筋混凝土加強磚造,79年2月19日,二層,一層 二層
RPWNMLNLKHMFFAI58CA,19,135.55,住商用,鋼筋混凝土造,86年10月17日,四層,一層 二層 三層 四層 騎樓
RPTNMLMKLHMFFAI18CA,38,98.76,住商用,鋼筋混凝土加強磚造,67年8月2日,二層,一層 二層 騎樓
RPUNMLSJLHMFFAI78CA,36,98.02,住商用,鋼筋混凝土加強磚造,70年6月8日,二層,一層 二層 騎樓
RPRNMLOJLHMFFAI08CA,22,96.36,住家用,鋼筋混凝土造,84年5月19日,十五層,八層
RPRNMLOJLHMFFAI08CA,22,40.40,共有部份,鋼筋混凝土造,84年5月19日,十五層,
RPRNMLOJLHMFFAI08CA,22,8.57,住家用,鋼筋混凝土造,84年5月19日,十五層,五層
RPRNMLOJLHMFFAI08CA,22,.56,共有部份,鋼筋混凝土造,84年5月19日,十五層,
RPRNMLOJLHMFFAI08CA,22,1.77,住家用,鋼筋混凝土造,84年5月19日,十五層,六層
RPRNMLOJLHMFFAI08CA,22,.38,共有部份,鋼筋混凝土造,84年5月19日,十五層,
RPUNMLMJLHMFFAI18CA,22,275.81,住家用,鋼筋混凝土造,84年7月15日,四層,一層 二層 三層 四層 夾層
RPPNMLSJLHMFFAI28CA,23,63.31,住家用,鋼筋混凝土造,83年3月22日,九層,七層
RPPNMLSJLHMFFAI28CA,23,23.49,共有部份,鋼筋混凝土造,83年3月22日,九層,
RPXNMLOKLHMFFAI78CA,24,74.79,住家用,鋼筋混凝土造,82年4月26日,六層,四層
RPXNMLOKLHMFFAI78CA,24,11.67,見其他登記事項,鋼筋混凝土造,82年4月26日,六層,地下層
RPXNMLOKLHMFFAI78CA,24,1.64,共有部份,鋼筋混凝土造,82年4月26日,六層,
RPXNMLOKLHMFFAI78CA,24,10.56,共有部份,鋼筋混凝土造,82年4月26日,六層,
RPPPMLOKLHMFFAI18CA,22,86.84,住家用,鋼筋混凝土造,84年2月11日,七層,五層
RPPPMLOKLHMFFAI18CA,22,31.25,共有部份,鋼筋混凝土造,84年2月11日,七層,
RPTOMLTJLHMFFAI88CA,1,91.30,見其他登記事項,見其他登記事項,105年5月10日,十四層,五層
RPTOMLTJLHMFFAI88CA,1,28.21,見其他登記事項,見其他登記事項,105年5月10日,十四層,
RPTOMLTJLHMFFAI88CA,1,46.03,見其他登記事項,見其他登記事項,105年5月10日,十四層,
